especie,familia,genero,latitude,longitude,estado,municipio,ano,mes,tipo_registro,dataset,id_gbif
Hypanartia Bella,Nymphalidae,Hypanartia,-29.728947,-53.722576,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938168697
Sporophila Caerulescens,Thraupidae,Sporophila,-22.284544,-43.691722,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938168931
Disphragis Tharis,Notodontidae,Disphragis,-23.062861,-46.584337,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938168984
Estrilda Astrild,Estrildidae,Estrilda,-26.512584,-49.117831,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938169032
Columbina Talpacoti,Columbidae,Columbina,-8.012548,-34.945768,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938169077
Myiarchus Ferox,Tyrannidae,Myiarchus,-9.531774,-35.849388,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938169201
Trigona Spinipes,Apidae,Trigona,-23.93857,-46.96193,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938170103
Palicourea Rigida,Rubiaceae,Palicourea,-15.78293,-47.925206,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938171242
Erythrolamprus Macrosomus,Colubridae,Erythrolamprus,-16.112317,-47.773158,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938171520
Leucochloris Albicollis,Trochilidae,Leucochloris,-27.362558,-53.396508,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172307
Pierella Nereis,Nymphalidae,Pierella,-23.450888,-46.636495,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172321
Cairina Moschata,Anatidae,Cairina,-25.384803,-49.275995,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172441
Trichonephila Clavipes,Araneidae,Trichonephila,-25.075097,-50.999942,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172489
Zephyranthes Robusta,Amaryllidaceae,Zephyranthes,-23.98591,-46.307735,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172557
Hyles Euphorbiarum,Sphingidae,Hyles,-6.354155,-39.282147,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172823
Sicalis Flaveola,Thraupidae,Sicalis,-24.198457,-53.032925,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172931
Dryocopus Lineatus,Picidae,Dryocopus,-8.011366,-34.946822,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938172976
Solanum Atropurpureum,Solanaceae,Solanum,-29.042611,-51.909937,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173038
Fluvicola Nengeta,Tyrannidae,Fluvicola,-3.948746,-38.276104,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173136
Eugenia Speciosa,Myrtaceae,Eugenia,-22.965227,-43.220837,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173472
Papilio Anchisiades,Papilionidae,Papilio,-22.621213,-52.162442,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173476
Ipomoea Pes-Caprae,Convolvulaceae,Ipomoea,-6.060725,-35.096793,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173606
Physalis Pubescens,Solanaceae,Physalis,-22.435228,-43.161803,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173609
Leptinopterus Tibialis,Lucanidae,Leptinopterus,-27.061203,-50.33385,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173631
Mimus Saturninus,Mimidae,Mimus,-25.3421,-51.461547,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938173785
Vectius Niger,Trochanteriidae,Vectius,-18.872792,-48.285981,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938174374
Perithemis Tenera,Libellulidae,Perithemis,-20.365195,-40.340253,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938174527
Cylindera Apiata,Carabidae,Cylindera,-29.596899,-53.712024,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175369
Ardea Cocoi,Ardeidae,Ardea,-26.935283,-48.980122,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175444
Momordica Charantia,Cucurbitaceae,Momordica,-23.866413,-52.317276,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175495
Dryas Iulia,Nymphalidae,Dryas,-23.410775,-47.353263,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175539
Clitoria Ternatea,Fabaceae,Clitoria,-19.148455,-40.075414,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175552
Mimosa Velloziana,Fabaceae,Mimosa,-16.424233,-41.622606,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175603
Boa Constrictor,Boidae,Boa,-15.797517,-47.891888,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175641
Anser Anser,Anatidae,Anser,-23.007228,-49.318959,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938175658
Botrylloides Niger,Styelidae,Botrylloides,-8.335828,-34.950042,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938176772
Hastula Cinerea,Terebridae,Hastula,-8.191159,-34.918481,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938176833
Chauna Torquata,Anhimidae,Chauna,-29.616038,-53.951098,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938177170
Cyperus Ligularis,Cyperaceae,Cyperus,-5.446641,-35.30384,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938177306
Sicalis Flaveola,Thraupidae,Sicalis,-22.452921,-43.218537,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938177436
Empidonomus Varius,Tyrannidae,Empidonomus,-15.737629,-47.864714,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938177528
Tyrannus Melancholicus,Tyrannidae,Tyrannus,-26.524446,-49.149522,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938179207
Acontista Concinna,Acanthopidae,Acontista,-23.753092,-46.861006,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938179409
Paratrochosina Amica,Lycosidae,Paratrochosina,-29.113135,-51.187656,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938179411
Cydianerus Araneiformis,Curculionidae,Cydianerus,-24.038112,-48.010794,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938179444
Guira Guira,Cuculidae,Guira,-6.798648,-43.02258,Piauí,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938180287
Fluvicola Nengeta,Tyrannidae,Fluvicola,-27.578709,-48.508781,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938180326
Megalobulimus Dryades,Strophocheilidae,Megalobulimus,-24.24264,-48.416132,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938180330
Chelonia Mydas,Cheloniidae,Chelonia,-23.087611,-44.263344,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938180509
Nothura Maculosa,Tinamidae,Nothura,-21.041362,-40.823032,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938180649
Apoica Flavissima,Vespidae,Apoica,-19.235453,-40.345638,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938181771
Oxalis Articulata,Oxalidaceae,Oxalis,-22.725287,-45.852413,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938181881
Camponotus Rufipes,Formicidae,Camponotus,-21.078392,-41.508872,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938181887
Dione Vanillae,Nymphalidae,Dione,-23.542532,-46.701572,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938182374
Eryphanis Reevesii,Nymphalidae,Eryphanis,-26.464815,-52.577225,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938182924
Mahanarva Rubripennis,Cercopidae,Mahanarva,-25.387195,-48.978833,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938183466
Coelosis Bicornis,Scarabaeidae,Coelosis,-22.340176,-47.541801,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938183489
Micromelo Undatus,Aplustridae,Micromelo,-13.015193,-38.468567,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938184274
Philodendron Ornatum,Araceae,Philodendron,-15.390187,-39.566508,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938184296
Passiflora Mucronata,Passifloraceae,Passiflora,-16.897342,-39.114772,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938184667
Gomesa Ranifera,Orchidaceae,Gomesa,-25.403592,-49.294172,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938184856
Dione Vanillae,Nymphalidae,Dione,-29.667424,-52.788157,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938184879
Perna Perna,Mytilidae,Perna,-23.034841,-43.491949,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938185663
Tabebuia Stenocalyx,Bignoniaceae,Tabebuia,-16.932844,-39.152071,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938185907
Sporophila Nigricollis,Thraupidae,Sporophila,-15.773179,-47.921202,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938185909
Crotophaga Ani,Cuculidae,Crotophaga,-9.164969,-36.055393,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938185973
Thalasseus Sandvicensis,Laridae,Thalasseus,-22.985815,-43.685314,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186041
Mimus Saturninus,Mimidae,Mimus,-22.872169,-47.052604,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186193
Columbina Talpacoti,Columbidae,Columbina,-27.604447,-48.435947,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186224
Papilio Thoas,Papilionidae,Papilio,-22.530303,-43.035067,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186233
Chrysobalanus Icaco,Chrysobalanaceae,Chrysobalanus,-16.896695,-39.113256,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186276
Nycticorax Nycticorax,Ardeidae,Nycticorax,-3.80116,-38.490954,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186514
Vitreorana Eurygnatha,Centrolenidae,Vitreorana,-20.521472,-41.86023,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186516
Brasiliopuntia Brasiliensis,Cactaceae,Brasiliopuntia,-28.368765,-53.503542,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186903
Passer Domesticus,Passeridae,Passer,-3.948746,-38.276104,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938186931
Thaumatophyllum Bipinnatifidum,Araceae,Thaumatophyllum,-23.581461,-46.608467,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187372
Fluvicola Nengeta,Tyrannidae,Fluvicola,-27.062422,-49.520108,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187538
Physalia Physalis,Physaliidae,Physalia,-6.061907,-35.097558,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187643
Methona Themisto,Nymphalidae,Methona,-21.098584,-44.181453,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187648
Nycticorax Nycticorax,Ardeidae,Nycticorax,-22.986113,-43.188587,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187680
Scytodes Fusca,Scytodidae,Scytodes,-23.585255,-46.631163,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187692
Parampheres Pectinatus,Gonyleptidae,Parampheres,-31.31592,-54.089786,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938187791
Coelosis Bicornis,Scarabaeidae,Coelosis,-23.351925,-47.227045,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938188105
Anartia Amathea,Nymphalidae,Anartia,-27.596998,-52.343598,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189460
Megascops Choliba,Strigidae,Megascops,-8.18658,-35.505653,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189470
Thalurania Glaucopis,Trochilidae,Thalurania,-22.458767,-43.218572,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189599
Acanthurus Coeruleus,Acanthuridae,Acanthurus,-8.963896,-35.166794,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189688
Strategus Validus,Scarabaeidae,Strategus,-5.665453,-47.439388,Maranhão,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189771
Chironius Bicarinatus,Colubridae,Chironius,-22.482505,-41.896858,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189815
Pardirallus Nigricans,Rallidae,Pardirallus,-20.364368,-40.336379,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189839
Emerita Brasiliensis,Hippidae,Emerita,-16.897314,-39.112904,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189899
Haematopus Palliatus,Haematopodidae,Haematopus,-27.406162,-48.405678,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938189918
Ardea Alba,Ardeidae,Ardea,-27.579156,-48.508312,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938191782
Sula Leucogaster,Sulidae,Sula,-23.207768,-44.689341,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938191857
Erythemis Vesiculosa,Libellulidae,Erythemis,-20.365195,-40.340253,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938191937
Synallaxis Ruficapilla,Furnariidae,Synallaxis,-26.505456,-49.127467,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938192406
Eresia Lansdorfi,Nymphalidae,Eresia,-25.651395,-54.437828,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938192891
Gomesa Flexuosa,Orchidaceae,Gomesa,-22.743083,-44.616502,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938192901
Tangara Cyanocephala,Thraupidae,Tangara,-26.524446,-49.149522,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938193454
Aechmea Nudicaulis,Bromeliaceae,Aechmea,-27.076577,-48.884767,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938193604
Patagioenas Picazuro,Columbidae,Patagioenas,-22.868758,-43.045383,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938193654
Riodina Lycisca,Riodinidae,Riodina,-29.608796,-53.95736,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938194110
Calidris Melanotos,Scolopacidae,Calidris,-26.522076,-48.900565,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938194620
Chrysomus Ruficapillus,Icteridae,Chrysomus,-26.935308,-48.980165,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938194757
Dircenna Dero,Nymphalidae,Dircenna,-26.88328,-48.644388,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938194939
Columbina Talpacoti,Columbidae,Columbina,-19.949017,-44.04931,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938194958
Saccostrea Cuccullata,Ostreidae,Saccostrea,-23.97069,-46.349468,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938195394
Aetalion Reticulatum,Aetalionidae,Aetalion,-8.055286,-35.403242,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938195711
Rostrhamus Sociabilis,Accipitridae,Rostrhamus,-22.669319,-43.885441,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938195975
Zimiris Doriae,Prodidomidae,Zimiris,-5.181533,-37.377012,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938196115
Crotophaga Ani,Cuculidae,Crotophaga,-22.430969,-45.439799,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938196174
Chiroxiphia Caudata,Pipridae,Chiroxiphia,-23.44097,-46.199105,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938196186
Gasteracantha Cancriformis,Araneidae,Gasteracantha,-29.853379,-50.299505,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938197287
Aramides Ypecaha,Rallidae,Aramides,-29.724206,-53.724392,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938198894
Trichocentrum Pumilum,Orchidaceae,Trichocentrum,-26.524446,-49.149522,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938198916
Orthomorpha Coarctata,Paradoxosomatidae,Orthomorpha,-22.824388,-47.270779,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938199189
Heptapleurum Actinophyllum,Araliaceae,Heptapleurum,-15.832505,-47.859005,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938199226
Hylocharis Chrysura,Trochilidae,Hylocharis,-27.362519,-53.396422,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938199908
Turdus Leucomelas,Turdidae,Turdus,-8.011222,-34.946565,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938199934
Patagioenas Cayennensis,Columbidae,Patagioenas,-13.868123,-49.070719,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938200133
Leptodactylus Latrans,Leptodactylidae,Leptodactylus,-22.933547,-44.385052,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938200144
Passer Domesticus,Passeridae,Passer,-16.756585,-43.861075,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938200588
Nycticorax Nycticorax,Ardeidae,Nycticorax,-26.916072,-48.652379,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938200680
Phimosus Infuscatus,Threskiornithidae,Phimosus,-27.57923,-48.507936,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938201074
Ictinia Plumbea,Accipitridae,Ictinia,-22.882949,-47.036253,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938201104
Hirtella Racemosa,Chrysobalanaceae,Hirtella,-7.218133,-34.855233,Paraíba,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938201187
Helias Phalaenoides,Hesperiidae,Helias,-29.611871,-53.694444,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938201240
Tyrannus Melancholicus,Tyrannidae,Tyrannus,-22.668298,-43.885374,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938201513
